repo,repo_owner,repo_name,repo_url,version,repo_complete_address,path_of_repo_info
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,0f8dc7f07b38a9912d2e6829c2e33efadd761546,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,596cbe45f3d33efd9f19f6e2f13caf5163395d74,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,3e36e1190ca036b2214ca7570e198ab4af39f0d0,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,e7f59b629b0c2107e27cc8449ff957aac293c624,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,5d749ed437700d91cb269d080e045116c465d68a,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,44c09624bc07d5a152f8a8b94c6e569f55627cad,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,b944aaf3321b881bc782a125c961af686e2df4a1,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,abf2ef361641221be092008b90c74e4f0d510528,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,34f8feae24f648ba690ce81cce8cd32a35fa6329,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,ee478c28a01d50ead73fc2d112d7af72b9d2a169,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
mybatis/mybatis-3,mybatis,mybatis-3,https://github.com/mybatis/mybatis-3,4269dbb6061f0465905d70b8d3e023b5455da838,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/mybatis/mybatis-3,/home/amirreza/Downloads/Duets/dataset/mybatis/mybatis-3/project-info.json
str4d/ed25519-java,str4d,ed25519-java,https://github.com/str4d/ed25519-java,60eb2897b5594a88dfa81eda0a982b8350ada7db,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/str4d/ed25519-java,/home/amirreza/Downloads/Duets/dataset/str4d/ed25519-java/project-info.json
str4d/ed25519-java,str4d,ed25519-java,https://github.com/str4d/ed25519-java,a297e5132b904e14a9553d624c71961a9f5a53e7,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/str4d/ed25519-java,/home/amirreza/Downloads/Duets/dataset/str4d/ed25519-java/project-info.json
apache/commons-exec,apache,commons-exec,https://github.com/apache/commons-exec,2ac140a30c2a4aef77893182a687239ec24c8028,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/apache/commons-exec,/home/amirreza/Downloads/Duets/dataset/apache/commons-exec/project-info.json
zeromq/jeromq,zeromq,jeromq,https://github.com/zeromq/jeromq,765d949171bece056d99848af73b45461ecaf288,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/zeromq/jeromq,/home/amirreza/Downloads/Duets/dataset/zeromq/jeromq/project-info.json
zeromq/jeromq,zeromq,jeromq,https://github.com/zeromq/jeromq,3b58aef5c29255f0f481f58f85f445da8421851d,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/zeromq/jeromq,/home/amirreza/Downloads/Duets/dataset/zeromq/jeromq/project-info.json
zeromq/jeromq,zeromq,jeromq,https://github.com/zeromq/jeromq,fd7578142cf4f3e85cd1e4da61ff15948c859cc6,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/zeromq/jeromq,/home/amirreza/Downloads/Duets/dataset/zeromq/jeromq/project-info.json
zeromq/jeromq,zeromq,jeromq,https://github.com/zeromq/jeromq,5581c778d79a01411ab525ab85bdd1515833ed6f,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/zeromq/jeromq,/home/amirreza/Downloads/Duets/dataset/zeromq/jeromq/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,e2ba35b4bc88f9cafefb60f0b6b4af726cdc5424,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,0cb9bbd5ef6a7ea3e9e5241b900e4c1be287edff,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,d271bbfbbd7f8c0f05df796bb6930bf324166d3b,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,b6efb5f83befbc8ec297c9577451390d9e5b0447,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,a9d5c8937e21632b2be67f9a571275a2db941408,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,f8cc9b683d3acf7a85fbc72565c3bb1507a4a09b,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,cf1c0f0d90b2621f76b16d50b8c471307056a8f6,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,f65211179d70d3b8b9273b85b914d378c2aa0db4,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,3bd593eecdd223f0118a45182ba39fbbb067ca37,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,17961af9588748d2d3e5a4cf2b6f7ddd2b53e407,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,81986fb0f0ea4fd4e32feb45b7a078b6b80edde9,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
